timestamp,latitude,longitude,altitude,speed,course,hacc
1759426970000,13.663257,-89.277349,930.113,4.310,242.900,3.790
1759426971000,13.663237,-89.277390,930.476,4.690,244.000,3.790
1759426972000,13.663215,-89.277435,931.125,4.990,244.900,3.790
1759426973000,13.663196,-89.277478,931.440,5.260,244.900,3.790
1759426974000,13.663176,-89.277526,931.518,5.600,244.100,3.790
1759426975000,13.663157,-89.277576,931.657,5.680,243.600,3.790
1759426976000,13.663132,-89.277625,931.518,6.030,241.600,3.790
1759426977000,13.663103,-89.277675,931.815,6.080,239.100,3.790
1759426978000,13.663071,-89.277724,932.014,6.250,236.700,3.790
1759426979000,13.663034,-89.277771,932.888,6.270,234.100,3.790
1759426980000,13.662997,-89.277820,933.202,6.490,231.700,3.790
1759426981000,13.662958,-89.277867,933.982,6.630,229.600,3.790
1759426982000,13.662917,-89.277913,934.507,6.740,227.600,3.790
1759426983000,13.662879,-89.277953,934.449,6.360,225.700,3.790
1759426984000,13.662836,-89.277995,934.887,6.170,223.000,3.790
1759426985000,13.662802,-89.278027,934.689,5.960,220.700,3.790
1759426986000,13.662758,-89.278062,934.076,6.080,218.600,3.790
1759426987000,13.662705,-89.278102,933.621,6.900,215.400,3.790
1759426988000,13.662649,-89.278137,931.842,7.490,213.000,3.790
1759426989000,13.662589,-89.278173,930.685,8.050,211.000,3.790
1759426990000,13.662522,-89.278214,929.611,8.420,208.800,3.790
1759426991000,13.662455,-89.278249,929.016,8.200,207.800,3.790
1759426992000,13.662396,-89.278282,928.456,7.450,208.400,3.790
1759426993000,13.662346,-89.278310,928.289,6.370,208.200,9.935
1759426994000,13.662305,-89.278329,927.734,5.310,207.800,9.935
1759426995000,13.662268,-89.278351,927.484,4.680,208.500,9.935
1759426996000,13.662230,-89.278371,926.493,4.510,208.500,9.935
1759426997000,13.662195,-89.278392,927.232,3.640,209.200,9.935
1759426998000,13.662156,-89.278412,926.829,4.750,209.300,9.935
1759426999000,13.662129,-89.278427,926.972,3.980,209.400,9.935
1759427000000,13.662091,-89.278449,927.252,4.410,209.600,9.935
1759427001000,13.662052,-89.278472,927.164,4.720,209.400,9.935
1759427002000,13.662014,-89.278493,926.482,4.820,209.700,9.935
1759427003000,13.661972,-89.278518,926.164,5.160,210.300,9.935
1759427004000,13.661932,-89.278542,925.856,5.330,210.700,9.935
1759427005000,13.661887,-89.278569,926.025,5.430,211.200,9.935
1759427006000,13.661843,-89.278598,926.011,5.490,210.800,9.935
1759427007000,13.661793,-89.278630,926.750,6.000,210.200,9.935
1759427008000,13.661735,-89.278656,926.581,6.990,206.200,9.935
1759427009000,13.661669,-89.278681,927.171,7.720,202.300,9.935
1759427010000,13.661607,-89.278704,927.080,7.880,201.700,9.935
1759427011000,13.661535,-89.278720,927.341,8.350,194.400,9.935
1759427012000,13.661468,-89.278735,928.022,7.940,193.500,9.935
1759427013000,13.661403,-89.278756,928.012,7.500,194.300,9.935
1759427014000,13.661342,-89.278773,927.739,7.190,193.400,9.935
1759427015000,13.661283,-89.278789,927.624,6.700,192.600,10.196
1759427016000,13.661234,-89.278798,925.574,6.220,192.300,10.131
1759427017000,13.661180,-89.278809,925.882,6.210,192.500,10.215
1759427018000,13.661125,-89.278824,926.411,5.890,193.000,10.319
1759427019000,13.661064,-89.278840,926.142,6.530,193.600,10.324
